"_id","intrimStatus.startTime","applicantComponentResponse.multiBureauJsonRespose.finishedList.responseJsonObject.accountList.dateOpenedOrDisbursed"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}","16092017"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}","01082017"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}","25072017"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}","27062017"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}","15052017"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}","07042017"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}","29122016"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}","19092016"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}","19092016"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}","12082014"
"30760001879","{""$date"":""2020-07-28T06:31:00.524Z""}",
"57433001363","{""$date"":""2020-07-28T06:31:00.121Z""}",
"80696000322","{""$date"":""2020-07-28T06:31:00.095Z""}",
"72490000337","{""$date"":""2020-07-28T06:30:59.496Z""}",
"45174001468","{""$date"":""2020-07-28T06:30:56.809Z""}",
"3054CD0291391","{""$date"":""2020-07-28T06:30:53.794Z""}",
"3006CD0076094","{""$date"":""2020-07-28T06:30:51.969Z""}","10032020"
"3006CD0076094","{""$date"":""2020-07-28T06:30:51.969Z""}","13032019"
"3006CD0076094","{""$date"":""2020-07-28T06:30:51.969Z""}","18042018"
"3006CD0076094","{""$date"":""2020-07-28T06:30:51.969Z""}","12032018"
"3006CD0076094","{""$date"":""2020-07-28T06:30:51.969Z""}","12042017"
"3054CD0291418","{""$date"":""2020-07-28T06:30:48.440Z""}",
"35909001881","{""$date"":""2020-07-28T06:30:48.361Z""}",
"33272000171","{""$date"":""2020-07-28T06:30:46.416Z""}",
"3000CD0172017","{""$date"":""2020-07-28T06:30:46.063Z""}","26112007"
"3000CD0172017","{""$date"":""2020-07-28T06:30:46.063Z""}","30012019"
"3000CD0172017","{""$date"":""2020-07-28T06:30:46.063Z""}","28072007"
"3001CD0067990","{""$date"":""2020-07-28T06:30:45.167Z""}","16052020"
"3001CD0067990","{""$date"":""2020-07-28T06:30:45.167Z""}","30112017"
"69245000465","{""$date"":""2020-07-28T06:30:44.318Z""}",
"37847005248","{""$date"":""2020-07-28T06:30:44.233Z""}",
"56936001174","{""$date"":""2020-07-28T06:30:41.261Z""}",
"56936001174","{""$date"":""2020-07-28T06:30:41.261Z""}",
"47407002878","{""$date"":""2020-07-28T06:30:38.587Z""}",
"47407002878","{""$date"":""2020-07-28T06:30:38.587Z""}",
"25372001347","{""$date"":""2020-07-28T06:30:38.555Z""}","24112014"
"25372001347","{""$date"":""2020-07-28T06:30:38.555Z""}","28062019"
"25372001347","{""$date"":""2020-07-28T06:30:38.555Z""}","16042019"
"25372001347","{""$date"":""2020-07-28T06:30:38.555Z""}","12102018"
"25372001347","{""$date"":""2020-07-28T06:30:38.555Z""}","17082018"
"25372001347","{""$date"":""2020-07-28T06:30:38.555Z""}","28072017"
"25372001347","{""$date"":""2020-07-28T06:30:38.555Z""}",
"56162000633","{""$date"":""2020-07-28T06:30:38.379Z""}","28082019"
"56162000633","{""$date"":""2020-07-28T06:30:38.379Z""}","21062019"
"56162000633","{""$date"":""2020-07-28T06:30:38.379Z""}","26052018"
"56162000633","{""$date"":""2020-07-28T06:30:38.379Z""}",
"55513000917","{""$date"":""2020-07-28T06:30:32.719Z""}",
"41927000590","{""$date"":""2020-07-28T06:30:31.121Z""}",
"44219000066","{""$date"":""2020-07-28T06:30:29.751Z""}",
"33064000931","{""$date"":""2020-07-28T06:30:26.215Z""}","12102017"
"33064000931","{""$date"":""2020-07-28T06:30:26.215Z""}",
"3028CD0066007","{""$date"":""2020-07-28T06:30:26.031Z""}",
"65942000056","{""$date"":""2020-07-28T06:30:25.681Z""}",
"604131420000441","{""$date"":""2020-07-28T06:30:22.765Z""}",
"604131420000441","{""$date"":""2020-07-28T06:30:22.765Z""}",
"44404000297","{""$date"":""2020-07-28T06:30:22.646Z""}",
"44404000297","{""$date"":""2020-07-28T06:30:22.646Z""}",
"85825000242","{""$date"":""2020-07-28T06:30:21.243Z""}",
"36849001286","{""$date"":""2020-07-28T06:30:21.081Z""}","26032018"
"36849001286","{""$date"":""2020-07-28T06:30:21.081Z""}","23032018"
"36849001286","{""$date"":""2020-07-28T06:30:21.081Z""}","22012020"
"36849001286","{""$date"":""2020-07-28T06:30:21.081Z""}","16012020"
"36849001286","{""$date"":""2020-07-28T06:30:21.081Z""}","30122019"
"36849001286","{""$date"":""2020-07-28T06:30:21.081Z""}","31072019"
"36849001286","{""$date"":""2020-07-28T06:30:21.081Z""}","28022019"
"36849001286","{""$date"":""2020-07-28T06:30:21.081Z""}","28022019"
"36849001286","{""$date"":""2020-07-28T06:30:21.081Z""}","27062017"
"36849001286","{""$date"":""2020-07-28T06:30:21.081Z""}",
"3054CD0291390","{""$date"":""2020-07-28T06:30:20.005Z""}",
"50794001802","{""$date"":""2020-07-28T06:30:17.409Z""}",
"45688000946","{""$date"":""2020-07-28T06:30:16.961Z""}",
"62878000222","{""$date"":""2020-07-28T06:30:15.653Z""}",
"32283006514","{""$date"":""2020-07-28T06:30:14.510Z""}","26092019"
"32283006514","{""$date"":""2020-07-28T06:30:14.510Z""}","03082019"
"32283006514","{""$date"":""2020-07-28T06:30:14.510Z""}","07072018"
"32283006514","{""$date"":""2020-07-28T06:30:14.510Z""}","26122016"
"32283006514","{""$date"":""2020-07-28T06:30:14.510Z""}","26122016"
"32283006514","{""$date"":""2020-07-28T06:30:14.510Z""}","14122011"
"32283006514","{""$date"":""2020-07-28T06:30:14.510Z""}","17092009"
"32283006514","{""$date"":""2020-07-28T06:30:14.510Z""}","13062008"
"32283006514","{""$date"":""2020-07-28T06:30:14.510Z""}",
"70602000687","{""$date"":""2020-07-28T06:30:13.985Z""}",
"54500000214","{""$date"":""2020-07-28T06:30:13.843Z""}",
"823701420000272","{""$date"":""2020-07-28T06:30:13.612Z""}","04082015"
"823701420000272","{""$date"":""2020-07-28T06:30:13.612Z""}",
"899101420000006","{""$date"":""2020-07-28T06:30:13.303Z""}",
"899101420000006","{""$date"":""2020-07-28T06:30:13.303Z""}",
"30633009059","{""$date"":""2020-07-28T06:30:13.264Z""}",
"58881000781","{""$date"":""2020-07-28T06:30:03.993Z""}",
"60320000881","{""$date"":""2020-07-28T06:30:00.489Z""}",
"25397011206","{""$date"":""2020-07-28T06:29:58.540Z""}",
"25397011206","{""$date"":""2020-07-28T06:29:58.540Z""}",
"61222001089","{""$date"":""2020-07-28T06:29:56.005Z""}",
"3024CD0103176","{""$date"":""2020-07-28T06:29:55.607Z""}","06072019"
"52487002165","{""$date"":""2020-07-28T06:29:54.111Z""}","10092019"
"52487002165","{""$date"":""2020-07-28T06:29:54.111Z""}",
"3006CD0076093","{""$date"":""2020-07-28T06:29:53.067Z""}","10072013"
"3007CD0131482","{""$date"":""2020-07-28T06:29:51.332Z""}","31102019"
"32934001944","{""$date"":""2020-07-28T06:29:49.916Z""}","14102019"
"32934001944","{""$date"":""2020-07-28T06:29:49.916Z""}",
"3078CD0356874","{""$date"":""2020-07-28T06:29:49.766Z""}",
"54049001337","{""$date"":""2020-07-28T06:29:48.242Z""}",
"72590000096","{""$date"":""2020-07-28T06:29:45.108Z""}",
"46036001303","{""$date"":""2020-07-28T06:29:44.170Z""}",
"66496000943","{""$date"":""2020-07-28T06:29:42.714Z""}",
"54669000554","{""$date"":""2020-07-28T06:29:41.516Z""}",
"62813000334","{""$date"":""2020-07-28T06:29:40.909Z""}",
"52920001269","{""$date"":""2020-07-28T06:29:40.242Z""}",
"76283000263","{""$date"":""2020-07-28T06:29:37.641Z""}",
"3021CD0119280","{""$date"":""2020-07-28T06:29:35.912Z""}","11092019"
"26026011934","{""$date"":""2020-07-28T06:29:33.964Z""}",
"75241000099","{""$date"":""2020-07-28T06:29:33.931Z""}",
"75241000099","{""$date"":""2020-07-28T06:29:33.931Z""}",
"26613000076","{""$date"":""2020-07-28T06:29:32.596Z""}",
"87433000052","{""$date"":""2020-07-28T06:29:31.812Z""}",
"3029CD0272511","{""$date"":""2020-07-28T06:29:31.728Z""}",
"29980003734","{""$date"":""2020-07-28T06:29:31.488Z""}","04112019"
"29980003734","{""$date"":""2020-07-28T06:29:31.488Z""}","21082019"
"29980003734","{""$date"":""2020-07-28T06:29:31.488Z""}","19112018"
"29980003734","{""$date"":""2020-07-28T06:29:31.488Z""}",
"56638000154","{""$date"":""2020-07-28T06:29:31.450Z""}",
"39613001921","{""$date"":""2020-07-28T06:29:31.207Z""}",
"78568000434","{""$date"":""2020-07-28T06:29:24.662Z""}",
"86573000208","{""$date"":""2020-07-28T06:29:24.662Z""}",
"79649000057","{""$date"":""2020-07-28T06:29:24.145Z""}",
"48832000347","{""$date"":""2020-07-28T06:29:23.388Z""}",
"75920000210","{""$date"":""2020-07-28T06:29:23.277Z""}",
"27203001066","{""$date"":""2020-07-28T06:29:23.106Z""}",
"67154000793","{""$date"":""2020-07-28T06:29:22.728Z""}",
"48233000148","{""$date"":""2020-07-28T06:29:21.624Z""}","06112019"
"48233000148","{""$date"":""2020-07-28T06:29:21.624Z""}",
"3025CD0170501","{""$date"":""2020-07-28T06:29:21.477Z""}",
"87555000056","{""$date"":""2020-07-28T06:29:21.015Z""}","16032015"
"87555000056","{""$date"":""2020-07-28T06:29:21.015Z""}","25072018"
"81911000279","{""$date"":""2020-07-28T06:29:20.759Z""}",
"79995000071","{""$date"":""2020-07-28T06:29:20.600Z""}",
"78176000043","{""$date"":""2020-07-28T06:29:20.435Z""}",
"47911000415","{""$date"":""2020-07-28T06:29:20.106Z""}",
"36980000390","{""$date"":""2020-07-28T06:29:19.626Z""}",
"3078CD0357264","{""$date"":""2020-07-28T06:29:10.533Z""}","14052015"
"3078CD0357264","{""$date"":""2020-07-28T06:29:10.533Z""}","27032014"
"42143000095","{""$date"":""2020-07-28T06:29:08.607Z""}","17092019"
"42143000095","{""$date"":""2020-07-28T06:29:08.607Z""}",
"3027CD0146533","{""$date"":""2020-07-28T06:29:06.753Z""}",
"77577000061","{""$date"":""2020-07-28T06:29:04.532Z""}",
"68295000619","{""$date"":""2020-07-28T06:29:02.122Z""}",
"3000CD0172018","{""$date"":""2020-07-28T06:28:59.960Z""}","20112018"
"3000CD0172018","{""$date"":""2020-07-28T06:28:59.960Z""}","11102019"
"3000CD0172018","{""$date"":""2020-07-28T06:28:59.960Z""}","30112019"
"3000CD0172018","{""$date"":""2020-07-28T06:28:59.960Z""}","22112019"
"3000CD0172018","{""$date"":""2020-07-28T06:28:59.960Z""}","21082019"
"3000CD0172018","{""$date"":""2020-07-28T06:28:59.960Z""}","08042019"
"3000CD0172018","{""$date"":""2020-07-28T06:28:59.960Z""}","11072016"
"33678004621","{""$date"":""2020-07-28T06:28:54.819Z""}",
"66037000847","{""$date"":""2020-07-28T06:28:50.463Z""}",
"732081420000093","{""$date"":""2020-07-28T06:28:49.566Z""}","12052020"
"732081420000093","{""$date"":""2020-07-28T06:28:49.566Z""}","24012020"
"732081420000093","{""$date"":""2020-07-28T06:28:49.566Z""}","02012020"
"732081420000093","{""$date"":""2020-07-28T06:28:49.566Z""}","18102019"
"732081420000093","{""$date"":""2020-07-28T06:28:49.566Z""}","14102019"
"732081420000093","{""$date"":""2020-07-28T06:28:49.566Z""}","15062019"
"732081420000093","{""$date"":""2020-07-28T06:28:49.566Z""}","05032019"
"732081420000093","{""$date"":""2020-07-28T06:28:49.566Z""}","26112018"
"732081420000093","{""$date"":""2020-07-28T06:28:49.566Z""}","20102018"
"732081420000093","{""$date"":""2020-07-28T06:28:49.566Z""}",
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","01082019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","29112019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","31102019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","20112018"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","11102019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","04102019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","26092019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","06092019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","04092019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","27082019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","21082019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","09082019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","09082019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","31072019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","25072019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","25072019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","18072019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","24062019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","25042019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","08032019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","07032019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","14022019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","13022019"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","30112018"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","30112018"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","13112018"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","13092018"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","18082018"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","18082018"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","21062018"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","12012018"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","13062017"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","23012017"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}","31012016"
"32973002079","{""$date"":""2020-07-28T06:28:49.247Z""}",
"843731420000191","{""$date"":""2020-07-28T06:28:48.580Z""}","01062012"
"843731420000191","{""$date"":""2020-07-28T06:28:48.580Z""}",
"49165001707","{""$date"":""2020-07-28T06:28:47.972Z""}","18052017"
"49165001707","{""$date"":""2020-07-28T06:28:47.972Z""}",
"42181001776","{""$date"":""2020-07-28T06:28:47.930Z""}",
"61167000695","{""$date"":""2020-07-28T06:28:47.104Z""}",
"86932000180","{""$date"":""2020-07-28T06:28:47.052Z""}","04112019"
"86932000180","{""$date"":""2020-07-28T06:28:47.052Z""}","16012016"
"86932000180","{""$date"":""2020-07-28T06:28:47.052Z""}",
"58941000784","{""$date"":""2020-07-28T06:28:46.750Z""}",
"3018CD0149504","{""$date"":""2020-07-28T06:28:44.762Z""}","11022019"
"63960000954","{""$date"":""2020-07-28T06:28:41.973Z""}",
"60650000088","{""$date"":""2020-07-28T06:28:40.821Z""}",
"3018CD0149486","{""$date"":""2020-07-28T06:28:39.171Z""}",
"47235001057","{""$date"":""2020-07-28T06:28:37.718Z""}",
"88349000040","{""$date"":""2020-07-28T06:28:37.711Z""}",
"41003001907","{""$date"":""2020-07-28T06:28:37.702Z""}",
"76692000538","{""$date"":""2020-07-28T06:28:37.601Z""}",
"3008CD0034259","{""$date"":""2020-07-28T06:28:36.133Z""}","07032018"
"3008CD0034259","{""$date"":""2020-07-28T06:28:36.133Z""}","22032017"
"3000CD0172006","{""$date"":""2020-07-28T06:28:33.275Z""}","17082019"
"41689001857","{""$date"":""2020-07-28T06:28:32.348Z""}",
"38578000611","{""$date"":""2020-07-28T06:28:31.911Z""}","23082019"
"38578000611","{""$date"":""2020-07-28T06:28:31.911Z""}",
"74442001059","{""$date"":""2020-07-28T06:28:31.384Z""}","26072018"
"74442001059","{""$date"":""2020-07-28T06:28:31.384Z""}","12012018"
"74442001059","{""$date"":""2020-07-28T06:28:31.384Z""}","12012018"
"74442001059","{""$date"":""2020-07-28T06:28:31.384Z""}",
"49635000398","{""$date"":""2020-07-28T06:28:31.358Z""}",
"65830000743","{""$date"":""2020-07-28T06:28:31.326Z""}",
"3078CD0357263","{""$date"":""2020-07-28T06:28:29.952Z""}","22122010"
"54406001489","{""$date"":""2020-07-28T06:28:23.775Z""}",
"84896000037","{""$date"":""2020-07-28T06:28:23.292Z""}",
"3078CD0357266","{""$date"":""2020-07-28T06:28:22.094Z""}","07062013"
"3061CD0134420","{""$date"":""2020-07-28T06:28:21.197Z""}","03122019"
"3061CD0134420","{""$date"":""2020-07-28T06:28:21.197Z""}","27112018"
"3061CD0134420","{""$date"":""2020-07-28T06:28:21.197Z""}","27112018"
"3061CD0134420","{""$date"":""2020-07-28T06:28:21.197Z""}","22102018"
"3061CD0134420","{""$date"":""2020-07-28T06:28:21.197Z""}","26072018"
"3061CD0134420","{""$date"":""2020-07-28T06:28:21.197Z""}","07072018"
"3061CD0134420","{""$date"":""2020-07-28T06:28:21.197Z""}","07072018"
"3061CD0134420","{""$date"":""2020-07-28T06:28:21.197Z""}","31052018"
"3061CD0134420","{""$date"":""2020-07-28T06:28:21.197Z""}","21102015"
"42976000955","{""$date"":""2020-07-28T06:28:19.331Z""}",
"3004CD0129008","{""$date"":""2020-07-28T06:28:18.412Z""}",
"35017005350","{""$date"":""2020-07-28T06:28:15.851Z""}",
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","09102019"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","29062019"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","27112018"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","12072018"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","26052018"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","25112017"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","17072017"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","12012017"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","12072016"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","18122015"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","06032015"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","15092014"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","19062012"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","19062012"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","15122011"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","08102011"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","18032013"
"3018CD0149502","{""$date"":""2020-07-28T06:28:15.352Z""}","06012013"
"73126000077","{""$date"":""2020-07-28T06:28:15.240Z""}",
"25689003678","{""$date"":""2020-07-28T06:28:15.031Z""}",
"32974001351","{""$date"":""2020-07-28T06:28:14.374Z""}","18122019"
"32974001351","{""$date"":""2020-07-28T06:28:14.374Z""}","18072019"
"32974001351","{""$date"":""2020-07-28T06:28:14.374Z""}","10122018"
"32974001351","{""$date"":""2020-07-28T06:28:14.374Z""}","10122018"
"32974001351","{""$date"":""2020-07-28T06:28:14.374Z""}",
"28834001324","{""$date"":""2020-07-28T06:28:11.245Z""}","25042019"
"28834001324","{""$date"":""2020-07-28T06:28:11.245Z""}","11042019"
"28834001324","{""$date"":""2020-07-28T06:28:11.245Z""}","16072018"
"28834001324","{""$date"":""2020-07-28T06:28:11.245Z""}","29042018"
"28834001324","{""$date"":""2020-07-28T06:28:11.245Z""}",
"50735000502","{""$date"":""2020-07-28T06:28:09.990Z""}",
"46653002860","{""$date"":""2020-07-28T06:28:08.965Z""}",
"69711000321","{""$date"":""2020-07-28T06:28:08.750Z""}",
"28453003432","{""$date"":""2020-07-28T06:28:02.534Z""}",
"3078CD0357259","{""$date"":""2020-07-28T06:28:00.869Z""}",
"63987001033","{""$date"":""2020-07-28T06:27:59.793Z""}","12112019"
"63987001033","{""$date"":""2020-07-28T06:27:59.793Z""}","19072019"
"63987001033","{""$date"":""2020-07-28T06:27:59.793Z""}","19072019"
"63987001033","{""$date"":""2020-07-28T06:27:59.793Z""}","23062019"
"63987001033","{""$date"":""2020-07-28T06:27:59.793Z""}","16052017"
"63987001033","{""$date"":""2020-07-28T06:27:59.793Z""}","17042017"
"63987001033","{""$date"":""2020-07-28T06:27:59.793Z""}",
"3078CD0357234","{""$date"":""2020-07-28T06:27:54.524Z""}",
"911101420000008","{""$date"":""2020-07-28T06:27:54.302Z""}","30052019"
"911101420000008","{""$date"":""2020-07-28T06:27:54.302Z""}","06092018"
"911101420000008","{""$date"":""2020-07-28T06:27:54.302Z""}","29022016"
"911101420000008","{""$date"":""2020-07-28T06:27:54.302Z""}","08092015"
"911101420000008","{""$date"":""2020-07-28T06:27:54.302Z""}",
"31325006249","{""$date"":""2020-07-28T06:27:53.140Z""}",
"67871001235","{""$date"":""2020-07-28T06:27:52.638Z""}",
"70283000297","{""$date"":""2020-07-28T06:27:52.307Z""}",
"48657000062","{""$date"":""2020-07-28T06:27:48.725Z""}",
"3020CD0125018","{""$date"":""2020-07-28T06:27:47.195Z""}",
"3078CD0357197","{""$date"":""2020-07-28T06:27:45.150Z""}",
"46433001366","{""$date"":""2020-07-28T06:27:43.340Z""}","17092016"
"46433001366","{""$date"":""2020-07-28T06:27:43.340Z""}",
"3009CD0173056","{""$date"":""2020-07-28T06:27:43.308Z""}","20012018"
"3009CD0173056","{""$date"":""2020-07-28T06:27:43.308Z""}","31102017"
"67213000493","{""$date"":""2020-07-28T06:27:42.803Z""}",
"3025CD0170502","{""$date"":""2020-07-28T06:27:42.626Z""}",
"31694001397","{""$date"":""2020-07-28T06:27:41.102Z""}",
"53859001354","{""$date"":""2020-07-28T06:27:38.610Z""}","10062019"
"53859001354","{""$date"":""2020-07-28T06:27:38.610Z""}","09012019"
"53859001354","{""$date"":""2020-07-28T06:27:38.610Z""}","17092018"
"53859001354","{""$date"":""2020-07-28T06:27:38.610Z""}","07092018"
"53859001354","{""$date"":""2020-07-28T06:27:38.610Z""}",
"58879001320","{""$date"":""2020-07-28T06:27:38.535Z""}",
"58879001320","{""$date"":""2020-07-28T06:27:38.535Z""}",
"25697003216","{""$date"":""2020-07-28T06:27:37.271Z""}",
"3054CD0291381","{""$date"":""2020-07-28T06:27:36.770Z""}",
"64246001526","{""$date"":""2020-07-28T06:27:36.067Z""}","19122017"
"64246001526","{""$date"":""2020-07-28T06:27:36.067Z""}",
"67589000164","{""$date"":""2020-07-28T06:27:30.779Z""}",
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","15022020"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","14032020"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","13032020"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","29022020"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","24022020"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","24012020"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","19112019"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","31052019"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","20052017"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","18022017"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}","31032017"
"649261420000381","{""$date"":""2020-07-28T06:27:28.597Z""}",
"34056000722","{""$date"":""2020-07-28T06:27:28.434Z""}",
"75542000057","{""$date"":""2020-07-28T06:27:27.081Z""}",
"68477000538","{""$date"":""2020-07-28T06:27:23.379Z""}",
"34050004192","{""$date"":""2020-07-28T06:27:23.276Z""}",
"3020CD0125014","{""$date"":""2020-07-28T06:27:21.184Z""}",
"76027000141","{""$date"":""2020-07-28T06:27:17.466Z""}",
"3024CD0103175","{""$date"":""2020-07-28T06:27:15.652Z""}","28102019"
"3024CD0103175","{""$date"":""2020-07-28T06:27:15.652Z""}","10082018"
"41095000863","{""$date"":""2020-07-28T06:27:15.146Z""}",
"68127000713","{""$date"":""2020-07-28T06:27:14.060Z""}",
"3006CD0076091","{""$date"":""2020-07-28T06:27:13.229Z""}","22062018"
"3006CD0076091","{""$date"":""2020-07-28T06:27:13.229Z""}","06072016"
"3006CD0076091","{""$date"":""2020-07-28T06:27:13.229Z""}","19102015"
"3078CD0357276","{""$date"":""2020-07-28T06:27:11.719Z""}","31052020"
"3078CD0357276","{""$date"":""2020-07-28T06:27:11.719Z""}","28022020"
"3078CD0357276","{""$date"":""2020-07-28T06:27:11.719Z""}","25052019"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","11032020"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","24032020"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","20022020"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","13022020"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","11012020"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","26122019"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","26122019"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","24102019"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","09082019"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","11122018"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","30042018"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","11072017"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","05072017"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","06062017"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","06042017"
"3078CD0357281","{""$date"":""2020-07-28T06:27:10.025Z""}","05042017"
"3054CD0291414","{""$date"":""2020-07-28T06:27:08.581Z""}",
"49920000179","{""$date"":""2020-07-28T06:27:06.340Z""}",
"53503000233","{""$date"":""2020-07-28T06:27:03.604Z""}",
"46524002544","{""$date"":""2020-07-28T06:27:03.570Z""}",
"46524002544","{""$date"":""2020-07-28T06:27:03.570Z""}",
"51386000256","{""$date"":""2020-07-28T06:27:03.272Z""}",
"41667000374","{""$date"":""2020-07-28T06:27:02.490Z""}",
"3110CD0078288","{""$date"":""2020-07-28T06:26:59.629Z""}","10102016"
"3110CD0078288","{""$date"":""2020-07-28T06:26:59.629Z""}","05052016"
"61145001763","{""$date"":""2020-07-28T06:26:57.772Z""}","19112019"
"61145001763","{""$date"":""2020-07-28T06:26:57.772Z""}","26052012"
"61145001763","{""$date"":""2020-07-28T06:26:57.772Z""}",
"27120001888","{""$date"":""2020-07-28T06:26:54.459Z""}","16032020"
"27120001888","{""$date"":""2020-07-28T06:26:54.459Z""}","14082019"
"27120001888","{""$date"":""2020-07-28T06:26:54.459Z""}","29032019"
"27120001888","{""$date"":""2020-07-28T06:26:54.459Z""}","29032019"
"27120001888","{""$date"":""2020-07-28T06:26:54.459Z""}","28022019"
"27120001888","{""$date"":""2020-07-28T06:26:54.459Z""}","19062018"
"27120001888","{""$date"":""2020-07-28T06:26:54.459Z""}","21022017"
"27120001888","{""$date"":""2020-07-28T06:26:54.459Z""}",
"57263004034","{""$date"":""2020-07-28T06:26:53.800Z""}","09032020"
